input,given,family,orcid,name,identifier,department,degree,start,end
"Castillo,Jessica",Jessica Michelle,Castillo Aguirre,0009-0007-3404-2486,,,,,,
"Castillo,Jessica",JESSICA FIORELLA,SAIRE CASTILLO,0009-0000-0752-7217,,,,,,
"Castillo,Jessica",Jessica Nataly,Castillo Fiallos,0000-0002-3120-7229,UNIR,https://ror.org/029gnnp81,,MASTER UNIVERSITARIO EN INGENIERIA MATEMATICA Y COMPUTACION,,
"Castillo,Jessica",Jessica Nataly,Castillo Fiallos,0000-0002-3120-7229,Espoch,https://ror.org/02zyw2q61,,MAGISTER EN SEGURIDAD TELEMATICA,,
"Castillo,Jessica",Jessica Nataly,Castillo Fiallos,0000-0002-3120-7229,Espoch,https://ror.org/02zyw2q61,,MAGISTER EN MATEMATICA MENCIÓN MODELACION Y DOCENCIA,,
"Castillo,Jessica",Jessica Nataly,Castillo Fiallos,0000-0002-3120-7229,Espoch,https://ror.org/02zyw2q61,,INGENIERA EN ELECTRONICA TELECOMUNICACIONES Y REDES,,
"Castillo,Jessica",Jessica Paola,Briceño Castillo,0009-0003-5825-2286,,,,,,
"Castillo,Jessica",Jessica Valeria,Castillo Prado ,0009-0003-2687-1170,,,,,,
"Castillo,Jessica",JESSICA LOURDES,CASTILLO TORRES,0009-0009-1794-3658,,,,,,
"Castillo,Jessica",Jessica Katherine,Moreno Castillo,0009-0003-5694-1977,,,,,,
"Castillo,Jessica",Jessica Daniela,Lara Castillo ,0009-0009-9178-224X,,,,,,
"Castillo,Jessica",Jessica Saraí ,Dávila Castillo ,0009-0003-4792-2168,,,,,,
"Castillo,Jessica",Jessica Analy  ,Castillo Garcia,0009-0008-0883-5439,,,,,,
"Castillo,Jessica",Jessica Elizabeth,González Castillo,0009-0001-0556-9031,,,,,,
"Castillo,Jessica",Jessica Del Carmen,Rojas Castillo,0009-0009-8066-8345,,,,,,
"Castillo,Jessica",Jessica del Carmen ,Castillo Pacheco ,0009-0001-9657-4468,,,,,,
"Castillo,Jessica",Jessica del Cisne,Castillo Pardo,0009-0000-1792-6545,,,,,,
"Castillo,Jessica",keny jessica ,del castillo cochachin,0009-0006-2320-5799,,,,,,
"Castillo,Jessica",Jessica Milagros,Del Castillo Castre,0009-0001-2265-7332,,,,,,
"Castillo,Jessica",JESSICA YAGHAIDA,URETA CASTILLO DE NUÑEZ,0000-0002-6805-625X,,,,,,
"Castillo,Jessica",JESSICA MILAGROS,CASTILLO CRUZ DE PETRONE,0009-0006-6164-5322,,,,,,
"Chang,Carol",Carol,Chang,0000-0003-2696-4345,,,,,,
"Chang,Carol",Carol,Chang,0000-0003-3352-9077,,,,,,
"Chang,Carol",ELIZABETH CAROL,CHANG CARRANZA ,0000-0002-8375-6510,,,,,,
"Chinn,Sarah",Sarah,Chinn,0009-0007-9400-6495,,,,,,
"Chinn,Sarah",Sarah,Chinn,0000-0003-3554-2048,University of California ,http://dx.doi.org/10.13039/100005595,,,1997,2002
"Chinn,Sarah",Sarah,Chinn,0000-0001-9155-5359,University of Georgia,1355,Forestry and Natural Resources,PhD,2017,2021
"Chinn,Sarah",Sarah,Chinn,0000-0001-9155-5359,Sonoma State University,6960,Biology,MS,2015,2016
"Chinn,Sarah",Sarah,Chinn,0000-0001-9155-5359,University of California Berkeley,1438,Integrative Biology,BA,2002,2006
"Dobbs,April M.",April,Dobbs,0000-0002-8549-7145,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0003-4599-2915,Columbia University College of Physicians and Surgeons,12294,Medical School,MD,1983,1987
"Green,Andrew D.",Andrew,Green,0000-0003-4599-2915,Princeton University,6740,biology,AB,1979,1983
"Green,Andrew D.",Andrew,Green,0000-0002-3923-5291,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0002-0488-5913,University of Hull,,Medicine,PhD,,1997
"Green,Andrew D.",Andrew,Green,0000-0001-7620-5705,Virginia Commonwealth University,6889,,,,
"Green,Andrew D.",Andrew,Green,0000-0001-6822-5861,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0002-1762-0711,,,,,,
"Green,Andrew D.",Andrew ,Green,0000-0003-3941-0675,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0003-4525-0479,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0001-8944-967X,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0002-4600-1944,James Cook University,grid.1011.1,,"BSc, majors marine biology and zoology",1972,1975
"Green,Andrew D.",Andrew,Green,0000-0003-2020-2446,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0002-1309-9156,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0002-6576-1076,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0002-3140-2964,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0002-6547-6021,,,,,,
"Green,Andrew D.",Andrew,Green,0009-0005-0493-135X,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0002-1889-9320,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0002-6206-2720,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0003-3052-0819,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0002-8901-0381,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0003-2421-5607,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0002-7971-3462,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0002-2590-663X,,,,,,
"Green,Andrew D.",Andrew,Green,0009-0003-2023-9502,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0003-0643-6182,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0002-1775-2351,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0003-0164-3879,,,,,,
"Green,Andrew D.",Andrew,Green,0009-0008-8082-8700,,,,,,
"Green,Andrew D.",Andrew,Green,0009-0003-3021-072X,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0002-8860-9771,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0003-0081-359X,University of Hertfordshire,https://ror.org/0267vjk41,Centre for Astrophysics Research,PhD Astronomy,2024,
"Green,Andrew D.",Andrew,Green,0000-0003-0081-359X,Birkbeck University of London,4894,"Classics, History and Archaeology",BA History and Archaeology,2001,2005
"Green,Andrew D.",Andrew,Green,0000-0003-0081-359X,University of Oxford,6396,Theoretical Physics,DPhil,1993,2000
"Green,Andrew D.",Andrew,Green,0000-0003-0081-359X,University of Cambridge,2152,DAMTP,Master of Advanced Study,1992,1993
"Green,Andrew D.",Andrew,Green,0000-0003-0081-359X,University of Oxford,6396,Physics,BA Physics,1989,1992
"Green,Andrew D.",Andrew,Green,0009-0002-3682-8822,,,,,,
"Green,Andrew D.",Andrew,Green,0009-0003-9097-4393,,,,,,
"Green,Andrew D.",Andrew,Green,0009-0006-4968-0969,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0002-6623-2125,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0002-1077-7417,University of Cambridge,2152,Medicine,PhD,1989,1992
"Green,Andrew D.",Andrew,Green,0000-0002-1077-7417,University College Dublin,,medicine,"Mb, Bch Bao 1984",1978,1984
"Green,Andrew D.",Andrew,Green,0000-0002-6325-5970,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0002-4727-715X,Nova Southeastern University,2814,College of Engineering and Computing,Ph.D. - Information Systems,2011,2020
"Green,Andrew D.",Andrew,Green,0000-0002-4727-715X,Kennesaw State University,15617,Computer Science and Information Systems,Master of Science - Information Systems,2005,2007
"Green,Andrew D.",Andrew,Green,0000-0002-4727-715X,Kennesaw State University,15617,Computer Science and Information Systems,Bachelor of Science - Information Systems,2003,2005
"Green,Andrew D.",Andrew,Green,0000-0001-7666-5584,University of Hertfordshire,3769,Geogrpahy & Environmental Sciences,PhD,1995,2000
"Green,Andrew D.",Andrew,Green,0000-0001-7666-5584,Cranfield University,2717,,MSc - Environmental Water Management,1993,1994
"Green,Andrew D.",Andrew,Green,0000-0001-7666-5584,University of Leeds,4468,Geography,BSc (Hons.) - Geogrpahy,1987,1990
"Green,Andrew D.",Andrew,Green,0000-0002-4960-7538,University of Bedfordshire,https://ror.org/0400avk24,School of Psychology,PhD,2020,2026
"Green,Andrew D.",Andrew,Green,0000-0002-4960-7538,University of Bedfordshire,https://ror.org/0400avk24,Centre for Learning Excellence,Postgraduate Certificate in Teaching in Higher Education,2015,2016
"Green,Andrew D.",Andrew,Green,0000-0002-4960-7538,University of Bedfordshire,https://ror.org/0400avk24,School of Psychology,BSc (Hons) Psychology,2007,2010
"Green,Andrew D.",Andrew,Green,0000-0001-8998-2319,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0002-0275-0070,Univeristy of the Witwatersrand,,Physiology,Doctor of Philosophy,2013,2016
"Green,Andrew D.",Andrew,Green,0000-0002-0275-0070,University of the Witwatersrand,,Physiology,Master of Science in Medicine ,2011,2013
"Green,Andrew D.",Andrew,Green,0000-0002-0275-0070,Bachelor of Science,,Physiology,Bachelor of Science with Honours ,2010,2010
"Green,Andrew D.",Andrew,Green,0000-0002-0275-0070,University of the Witwatersrand,,,Bachelor of Science,2007,2009
"Green,Andrew D.",Andrew,Green,0000-0002-8297-0953,The University of Manchester,5292,School of Physics and Astronomy,PhD Physics,2012,2016
"Green,Andrew D.",Andrew,Green,0000-0002-8297-0953,University of Manchester,5292,School of Physics and Astronomy,MPhys Physics,2008,2012
"Green,Andrew D.",Andrew,Green,0000-0002-4359-4166,,,,,,
"Green,Andrew D.",Andrew,Green,0000-0001-9438-1315,University of KwaZulu-Natal,56394,Geological Sciences,Prof.,2010,
"Green,Andrew D.",Andrew John,Green,0000-0002-1268-4951,,,,,,
"Green,Andrew D.",Dr Andrew,Green,0000-0002-0665-9143,,,,,,
"Green,Andrew D.",Travis Andrew,Green,0009-0006-1504-4403,The University of Texas at Dallas,https://ror.org/049emcs32,Public and Non Profit Management,PhD Candidate ,2020,
"Green,Andrew D.",Travis Andrew,Green,0009-0006-1504-4403,The University of Texas at Dallas,https://ror.org/049emcs32,Public and Non Profit Management,Masters in Public Affairs,2016,2020
"Green,Andrew D.",J. Andrew,Green,0000-0003-3934-9608,,,,,,
"Green,Andrew D.",Andrew Russell,Green,0009-0006-0308-3480,Escuela Nacional de Antropología e Historia,https://ror.org/016hv6q66,Posgrado en Antropología Social,"Ph.D., Social Anthropology",,2019
"Green,Andrew D.",Andrew Christopher,Green,0009-0004-6902-0306,,,,,,
"Green,Andrew D.",Andrew,Rigden Green,0009-0008-7105-634X,,,,,,
"Hanna,Zachary R.",Zachary,Hanna,0000-0002-0210-7261,,,,,,
"Hanna,Zachary R.",Zachary,Hanna,0009-0001-5783-778X,,,,,,
"Hata,Tom",Tom,Hata,0009-0009-8108-4077,"University of California, Berkeley",https://ror.org/01an7q238,Integrative Biology,BA,,
"Hata,Tom",Tom,Hata,0009-0009-8108-4077,Stanford University,https://ror.org/00f54p054,Biology,PhD,,
"Himes,Julie E.",Julie Lekstrom,Himes,0000-0003-4321-7376,,,,,,
"Nitta,Joel H.",Joel,Nitta,0000-0003-4719-7472,Harvard University,1812,Organismic and Evolutionary Biology,PhD,,2016
"Nitta,Joel H.",Joel,Nitta,0000-0003-4719-7472,University of Tokyo,,Biological Sciences,MS,,2010
"Nitta,Joel H.",Joel,Nitta,0000-0003-4719-7472,"University of California, Berkeley",,Integrative Biology and Japanese Language,BA,,2007
"Riley,Melissa K.",Melissa,Riley,0000-0002-5154-5444,Macquarie University,7788,Faculty of Education,Graduate Diploma in Education,2004,2009
"Riley,Melissa K.",Melissa,Riley,0000-0002-5154-5444,University of Sydney,,"Department of Archaeology, Classics and Ancient History",Bachelor of Arts (Hons Class I),1994,1999
"Riley,Melissa K.",Melissa,Riley,0000-0002-3339-8639,,,,,,
"Riley,Melissa K.",Melissa,Riley,0000-0003-3380-2053,,,,,,
"Riley,Melissa K.",Melissa,Riley,0009-0000-9367-5135,"University of California, Davis",https://ror.org/05rrcem69,Wildlife Fish and Conservation Biology,PhD Candidate,2018,
"Riley,Melissa K.",Melissa,Riley,0009-0000-9367-5135,"University of California, Santa Barbara",,,Master of Environmental Science and Management,2009,2011
"Riley,Melissa K.",Melissa,Riley,0009-0000-9367-5135,"University of California, Berkeley",https://ror.org/01an7q238,,Bachelor of Arts in Environmental Science - Biology,2004,2008
"Riley,Melissa K.",Melissa,Riley,0009-0007-4104-6581,,,,,,
"Song,Daniel S.",Daniel,Song,0000-0002-9085-9315,University of Pennsylvania,6572,Biology,Ph.D.,,
"Song,Daniel S.",Daniel,Song,0000-0002-6111-7021,,,,,,
"Song,Daniel S.",Daniel,Song,0000-0003-3396-2292,,,,,,
"Song,Daniel S.",Daniel,Song,0000-0002-1887-1408,,,,,,
"Song,Daniel S.",Daniel,Song,0000-0003-2916-6680,University of Maryland at College Park,1068,Bioengineering ,PhD,2017,
"Song,Daniel S.",Daniel,Song,0000-0003-2916-6680,Pennsylvania State University,8082,Bioengineering,Bachelor of Science,2010,2016
"Song,Daniel S.",Daniel ,Song,0000-0001-9453-7893,University of Missouri Kansas City School of Medicine,12272,,BA/MD Degrees (6-year BA/MD Program),2020,2026
"Song,Daniel S.",Daniel,Song,0000-0001-8886-9103,,,,,,
"Song,Daniel S.",Daniel,Song,0000-0003-4175-774X,Duke University,grid.26009.3d,,,2016,2020
"Song,Daniel S.",Daniel,Song,0009-0004-4595-5481,,,,,,
"Song,Daniel S.",Daniel,Song,0000-0002-2214-5986,,,,,,
"Song,Daniel S.",Daniel,Song,0009-0000-6336-1899,,,,,,
"Song,Daniel S.",Daniel,Song,0000-0002-3495-8677,,,,,,
"Wheaton,Felicia",Felicia,Wheaton,0000-0002-9336-5003,,,,,,
"Bernstein,Whitney N.",Whitney,Bernstein,0000-0002-1421-6000,,,,,,
"Fok,Elaine",WING SHAN ELAINE,FOK,0009-0003-0149-6060,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-0005-9710,University of Westminster,4921,,PGCert Education,,2018
"Harris,Matthew W.",Matthew,Harris,0000-0002-0005-9710,Oxford University,http://dx.doi.org/10.13039/501100000769,,DPhil,,2009
"Harris,Matthew W.",Matthew,Harris,0000-0002-0005-9710,London School of Hygiene & Tropical Medicine,4906,,MSc Public Health in Developing Countries,,2004
"Harris,Matthew W.",Matthew,Harris,0000-0002-0005-9710,University College London,grid.83440.3b,,MBBS,,1998
"Harris,Matthew W.",Matthew,Harris,0000-0003-3978-9224,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-4627-7692,Temple University,6558,Anthropology,MA,2002,2007
"Harris,Matthew W.",Matthew,Harris,0000-0002-4627-7692,Kutztown University of Pennsylvania,41590,Anthropology,BA,1996,2000
"Harris,Matthew W.",Matthew,Harris,0000-0003-4827-7562,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-9670-498X,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0001-8388-3547,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0001-5937-3184,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-0596-7750,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-6000-1377,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0003-1800-3915,Kings College London,http://dx.doi.org/10.13039/501100000764,,MBBS,,
"Harris,Matthew W.",Matthew,Harris,0000-0003-1840-1008,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-6977-2004,University of Waterloo,https://ror.org/01aff2v68,Applied Mathematics ,PhD,2015,2020
"Harris,Matthew W.",Matthew,Harris,0000-0002-6977-2004,University of Alaska Fairbanks,11414,Math,M.S.,2013,2015
"Harris,Matthew W.",Matthew,Harris,0000-0002-3413-2242,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0001-7848-4998,,,,,,
"Harris,Matthew W.",Matthew,Harris,0009-0009-6720-2380,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-8374-7104,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-8205-113X,,,,,,
"Harris,Matthew W.",Matthew ,Harris,0000-0003-2811-0888,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-3567-2240,University of Cambridge,2152,Chemical Engineering and Biotechnology,Chemical Engineering - MEng,2016,2020
"Harris,Matthew W.",Matthew,Harris,0000-0002-5935-9160,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-5061-4575,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-4895-8360,University of Worcester,8709,Department of Midwifery and CPD,MSc in Advancing Practice (Advanced Clinical Practice),,
"Harris,Matthew W.",Matthew,Harris,0000-0002-4895-8360,Keele University,4212,School of Pharmacy,Post graduate Diploma in Clinical Pharmacy,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-4895-8360,Aston University,https://ror.org/05j0ve876,School of Pharmacy,Post graduate Certificate in Pharmacist Independent Prescribing,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-4895-8360,De Montfort University,https://ror.org/0312pnr83,School of Pharmacy,Master of Pharmacy,2004,2008
"Harris,Matthew W.",Matthew,Harris,0000-0002-2294-4307,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0001-5884-8133,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0003-4559-815X,Nottingham Trent University,6122,Computing and Technology,BSc Computer Science SW,2015,2019
"Harris,Matthew W.",Matthew,Harris,0009-0007-5047-3251,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-8717-0242,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-3726-2376,Keele University,https://ror.org/00340yn33,"Geography, Geology and the Environment",PhD Earth Sciences,2019,2024
"Harris,Matthew W.",Matthew,Harris,0000-0002-3726-2376,UNSW Sydney,https://ror.org/03r8z3t63,,Bachelor of Arts,2013,2018
"Harris,Matthew W.",Matthew,Harris,0000-0002-3726-2376,UNSW Sydney,https://ror.org/03r8z3t63,,Bachelor of Science (Advanced),2013,2018
"Harris,Matthew W.",Matthew,HARRIS,0009-0006-4269-2959,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0001-5574-7898,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-2269-7596,King's College London,4616,,,,2021
"Harris,Matthew W.",Matthew,Harris,0009-0005-9639-6023,,,,,,
"Harris,Matthew W.",Matthew,Harris,0009-0001-8882-5976,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-8097-984X,University of North Carolina,,Economics,Ph.D.,2008,2013
"Harris,Matthew W.",Matthew,Harris,0000-0002-8078-3847,The University of Iowa,4083,Health and Human Physiology,PhD,2017,2021
"Harris,Matthew W.",Matthew,Harris,0000-0002-8078-3847,Southern Illinois University Edwardsville,grid.263857.d,Exercise Physiology,MS,2014,2016
"Harris,Matthew W.",Matthew,Harris,0000-0002-8078-3847,University of Maryland,http://dx.doi.org/10.13039/100008510,Kinesiology,BS,,2013
"Harris,Matthew W.",Matthew ,Harris,0009-0009-0872-2896,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-8201-5817,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0001-5785-4830,University of Southampton,7423,School of Medicine,"BM Bachelor of Medicine, BSc Biomedical Sciences",2003,2009
"Harris,Matthew W.",Matthew,Harris,0000-0002-7201-4693,,,,,,
"Harris,Matthew W.",Matthew,Harris,0009-0009-7537-4182,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0003-2352-5048,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-2570-6902,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-9323-4185,,,,,,
"Harris,Matthew W.",Matthew,Harris,0000-0002-7326-3413,University of Manchester,https://ror.org/027m9bs27,Division of Cancer Sciences,PhD,2023,2026
"Harris,Matthew W.",Matthew,Harris,0000-0002-7326-3413,Hull York Medical School,https://ror.org/0003e4m70,Medicine,MBBS,2011,2016
"Harris,Matthew W.",Matthew Logan,Harris,0009-0002-1991-6003,,,,,,
"Harris,Matthew W.",Matthew Albert,Harris,0000-0001-7784-3645,"University of Tennessee, Knoxville",http://dx.doi.org/10.13039/100014455,Chemical and Biomolecular Engineering,PhD,2015,2022
"Harris,Matthew W.",Matthew Albert,Harris,0000-0001-7784-3645,The City College of New York,14770,Chemical and Biomolecular Engineering,Bachelor of Engineering,2011,2015
"Harris,Matthew W.",Matthew Tobias,Harris,0000-0001-9679-0366,,,,,,
"Harris,Matthew W.",Matthew James,Harris,0009-0006-7649-3747,University of Cambridge,https://ror.org/013meh722,,BA Natural Sciences Tripos ,2020,2023
"Harris,Matthew W.",Matthew,Douglas-Harris,0009-0008-2528-902X,,,,,,
"Harris,Matthew W.",Matthew Richard Charles,Harris,0009-0007-5346-3737,,,,,,
"Harris,Matthew W.",Matthew Oliver Birkbeck,Harris,0000-0002-8250-7627,University of Cambridge,2152,,Natural Sciences MSci,2016,2020
"Iglesias,Ilysa S.",Ilysa,Iglesias,0000-0002-1534-5939,,,,,,
"Johnson,Christina M.",Christina,Johnson,0000-0003-3974-689X,,,,,,
"Johnson,Christina M.",Christina,Johnson,0000-0001-7076-4741,,,,,,
"Johnson,Christina M.",Christina,Johnson,0000-0002-3597-8549,,,,,,
"Johnson,Christina M.",Christina,Johnson,0000-0003-1576-1016,,,,,,
"Johnson,Christina M.",Christina,Johnson,0009-0009-4434-364X,,,,,,
"Johnson,Christina M.",Christina,Johnson,0009-0009-1747-2999,"Perelman School of Medicine, University of Pennsylvania",http://dx.doi.org/10.13039/100007928,,Master of Public Health,2020,2022
"Johnson,Christina M.",Christina,Johnson,0000-0002-4209-8419,,,,,,
"Johnson,Christina M.",Christina,Durbin-Johnson,0000-0002-5178-1738,,,,,,
"Johnson,Christina M.",Christina,Voelkel-Johnson,0000-0001-6909-6678,,,,,,
"Johnson,Christina M.",Maria Christina,Johnson,0000-0003-2733-9592,Stony Brook University,12301,School of Nursing,M.S. Nurse Midwifery,1998,1999
"Johnson,Christina M.",Maria Christina,Johnson,0000-0003-2733-9592,Bronson Methodist Hospital,22192,School of Nursing,RN diploma,1994,1996
"Johnson,Christina M.",Maria Christina,Johnson,0000-0003-2733-9592,Virginia Polytechnic Institute and State University,1757,Psychology,B.S.,1981,1985
"Johnson,Christina M.",Emily Christina,Johnson,0009-0001-3552-4758,,,,,,
"Johnson,Christina M.",Christina Marie,Johnson,0000-0002-0870-8973,Miami University,https://ror.org/05nbqxr67,Botany,Botany,2009,2017
"Johnson,Christina M.",Christina Marie,Johnson,0000-0002-0870-8973,"University of California, Berkeley",https://ror.org/01an7q238,Plant and Microbial Biology,Genetics and Plant Biology,2006,2008
"Lin,Stephanie",Stephanie,Lin,0000-0003-2213-837X,,,,,,
"Lin,Stephanie",Stephanie,Lin,0000-0001-5827-5830,Penn State,311285,Meteorology,M.S.,2019,
"Lin,Stephanie",Stephanie,Lin,0000-0001-5827-5830,Cornell University,grid.5386.8,Atmospheric Sciences,B.S.,2015,2019
"Lin,Stephanie",Stephanie,Lin,0000-0003-1594-1375,,,,,,
"Lin,Stephanie",Stephanie,Lin,0000-0002-1799-6057,"California State University, Long Beach",,Department of Family and Consumer Sciences ,,2014,
"Lin,Stephanie",Stephanie,Lin,0000-0002-4619-9604,,,,,,
"Lin,Stephanie",stephanie,lin,0000-0001-6207-0467,,,,,,
"Lin,Stephanie",Stephanie ,Lin,0009-0000-9247-9554,University of British Columbia,https://ror.org/03rmrcq20,Land and Food Systems,"BSc (Hons.) Food, Nutrition, and Health",,
"Lin,Stephanie",Stephanie ,Lin,0009-0000-9247-9554,University of British Columbia,https://ror.org/03rmrcq20,Land and Food Systems,MSc Integrated Studies in Land and Food Systems,,
"Lin,Stephanie",Stephanie,Lin,0000-0003-2822-9985,Rutgers The State University of New Jersey,242612,Molecular Biology & Biochemistry,BA,,
"Lin,Stephanie",Stephanie,Lin,0000-0003-2822-9985,Donald & Barbara Zucker School of Medicine at Hofstra/Northwell,https://ror.org/01ff5td15,,Doctor of Medicine,,
"Lin,Stephanie",Stephanie,Lin,0000-0003-0334-6595,Stanford University,6429,Marketing,Ph.D.,2011,2017
"Lin,Stephanie",Stephanie,Lin,0000-0003-0334-6595,Williams College,8609,"Psychology, Chinese",B.A.,2004,2008
"Lin,Stephanie",Stephanie,Lin-Beckford,0000-0001-6474-6520,,,,,,
"Lin,Stephanie",Lu Yen (Stephanie),Lin,0000-0002-8427-9269,,,,,,
"Long,Elizabeth",Elizabeth,Long,0000-0003-4132-4039,Texas State University San Marcos,7174,Education,M.Ed. Secondary Education,2015,
"Long,Elizabeth",Elizabeth,Long,0000-0003-4132-4039,Texas State University San Marcos,7174,Geography,GIS Certificate,2015,
"Long,Elizabeth",Elizabeth,Long,0000-0003-4132-4039,Texas State University San Marcos,7174,Anthropology,M.A. Archaeology,2014,
"Long,Elizabeth",Elizabeth,Long,0000-0003-4132-4039,University of Texas at San Antonio,12346,Anthropology,B.A.,,2013
"Long,Elizabeth",Elizabeth,Long,0000-0003-3849-9241,,,,,,
"Long,Elizabeth",Elizabeth,Long,0000-0002-5905-4340,,,,,,
"Long,Elizabeth",Elizabeth,Long,0000-0002-0330-9295,,,,,,
"Long,Elizabeth",Elizabeth,Long,0000-0003-2775-1544,,,,,,
"Long,Elizabeth",Elizabeth,Long,0000-0001-9947-8132,Virginia Commonwealth University,6889,Virginia Institute for Psychiatric and Behavioral Genetics,PhD,2013,2017
