input,given,family,orcid,title,funder,identifier,award,start,end
Nicole M. Santos,Nicole,Hempel dos Santos,0000-0002-2831-0954,,,,,,
Nicole M. Santos,Nicole,Estevão dos Santos,0009-0006-8797-7042,,,,,,
Nicole M. Santos,Nicole,de Oliveira Santos,0000-0002-1977-7245,,,,,,
Nicole M. Santos,Nicole,Marchioro dos Santos,0000-0002-6858-7448,,,,,,
Nicole M. Santos,Nicole,dos Santos Teixeira,0009-0009-4411-4169,,,,,,
Nicole M. Santos,Nicole,Del Bianco Santos,0000-0003-3220-2080,,,,,,
Nicole M. Santos,Nicole,Domingos dos Santos,0000-0002-4882-2164,,,,,,
Nicole M. Santos,Nicole ,Souza dos Santos ,0009-0004-6332-1036,,,,,,
Nicole M. Santos,Nicole,Carneiro Ferrer Santos,0000-0003-1968-859X,,,,,,
Nicole M. Santos,Nicole,Cavalcante dos Santos,0000-0002-3849-7169,,,,,,
Nicole M. Santos,Nicole ,Kolinski dos Santos,0009-0000-4941-4296,,,,,,
Nicole M. Santos,Nicole,Ribeiro dos Santos ,0009-0001-3589-6906,,,,,,
Nicole M. Santos,Nicole,Santi dos Santos,0009-0008-6563-3454,,,,,,
Nicole M. Santos,NICOLE,Silva dos Santos ,0000-0003-3949-1049,,,,,,
Nicole M. Santos,Nicole,Santos de Sá,0000-0002-6233-313X,,,,,,
Nicole M. Santos,Nicole,Mara Santos Paiva,0009-0001-7880-1786,,,,,,
Nicole M. Santos,Nicole,Nascimento Gomes Santos,0009-0004-2154-5146,,,,,,
Nicole M. Santos,Nicole ,Dos Santos Dionísio,0009-0003-0010-9874,,,,,,
Nicole M. Santos,Nicole,Santos Baccule Rodrigues,0009-0001-2916-0433,,,,,,
Nicole M. Santos,Nicole ,dos Santos Alves,0009-0008-8861-9161,,,,,,
Nicole M. Santos,NICOLE ,DOS SANTOS MARQUES,0009-0008-8285-9957,,,,,,
Nicole M. Santos,Nicole ,Santos de Jesus ,0009-0007-9058-2620,,,,,,
Nicole M. Santos,Nicole,Verza dos Santos,0009-0006-5695-4788,,,,,,
Nicole M. Santos,Nicole ,dos Santos Neiva,0009-0005-2851-9431,,,,,,
Nicole M. Santos,Nicole,dos Santos Cassiano,0009-0007-4612-5633,,,,,,
Nicole M. Santos,Nicole,Dos Santos Arce,0009-0003-3491-4396,,,,,,
Nicole M. Santos,Nicole,Bastos dos Santos,0009-0003-9787-1055,,,,,,
Nicole M. Santos,Nicole,dos Santos Barros Braz,0000-0003-0217-9174,,,,,,
Nicole M. Santos,Nicole,Luane Gesse dos Santos,0009-0001-1136-9896,,,,,,
Nicole M. Santos,Nicole ,Nascimento Viana dos Santos,0009-0001-1777-3507,,,,,,
Nicole M. Santos,Nicole ,Carvalho dos Santos Silva,0009-0008-1869-0384,,,,,,
Nicole M. Santos,Nicole, Rodrigues Mariano dos Santos,0009-0005-4627-5207,,,,,,
Nicole M. Santos,Nicole,Ribeiro da Silva Santos,0009-0000-4765-0041,,,,,,
Nicole M. Santos,Nicole,Aparecida dos Santos Populin,0009-0008-2814-5662,,,,,,
Nicole M. Santos,Nicole ,Fernanda dos Santos Lopes,0009-0003-7459-4622,,,,,,
Nicole M. Santos,Nicole,Pereira dos Santos Sousa,0009-0008-4553-0976,,,,,,
Nicole M. Santos,Nicole,Batista dos Santos Alves,0009-0002-1115-2432,,,,,,
Nicole M. Santos,Nicole Menezes dos,Santos,0009-0004-4549-6094,,,,,,
Nicole M. Santos,Angie Nicole,Santos Aguirre ,0000-0002-9880-5928,,,,,,
Nicole M. Santos,Alessandra Nicole,Santos Mas,0000-0001-5496-8816,,,,,,
Nicole M. Santos,LEIDY NICOLE ,GONZALES SANTOS ,0000-0002-8345-044X,,,,,,
Nicole M. Santos,Jimena Nicole ,Santos Ponce,0009-0006-9375-8444,,,,,,
Nicole M. Santos,Nicole Suzette,Santos Rabines,0009-0004-4949-0685,,,,,,
Nicole M. Santos,Yuliana Nicole,Santos Sebastian ,0000-0002-8933-1417,,,,,,
Nicole M. Santos,Jenifer Nicole ,Nuñez Santos ,0000-0001-6447-5548,,,,,,
Nicole M. Santos,NICOLE ADRIANA,CIRIACO SANTOS,0000-0002-5567-565X,,,,,,
Nicole M. Santos,Nicole Fernanda,Dos Santos,0000-0001-8211-2169,,,,,,
Nicole M. Santos,Solangie Nicole ,Coronel Santos ,0000-0003-2754-8183,,,,,,
Nicole M. Santos,Adria Nicole,Santos Souza,0000-0003-0029-1066,,,,,,
Nicole M. Santos,NICOLE DEYANIRA,SANTOS ARIAS,0000-0003-4741-5863,,,,,,
Nicole M. Santos,Nicole Lucero,Santos Baldera,0009-0004-2514-4833,,,,,,
Nicole M. Santos,Nicole Cindy,Fonseca Santos,0009-0002-2676-444X,,,,,,
Nicole M. Santos,Nicole Mariele,Santos Röhnelt,0009-0007-1579-2484,,,,,,
Nicole M. Santos,Anghelina Nicole ,Valverde Santos ,0009-0005-7669-9967,,,,,,
Nicole M. Santos,Johana Nicole,Obeso Santos,0009-0005-1294-2358,,,,,,
Nicole M. Santos,Isis Nicole,Santos Cruz,0009-0001-9567-1207,,,,,,
Nicole M. Santos,Nicole Fernanda,Santos Morán,0009-0004-4597-8499,,,,,,
Nicole M. Santos,Leslie Nicole,Candela Santos,0000-0001-8551-5545,,,,,,
Nicole M. Santos,Alessandra Nicole,Arcaya Santos,0009-0007-7649-6929,,,,,,
Nicole M. Santos,Nicole Cindy,Fonseca Santos,0000-0002-3849-3213,,,,,,
Nicole M. Santos,MELANIE NICOLE,CEDEÑO SANTOS,0009-0000-5219-0553,,,,,,
Nicole M. Santos,Laura Nicole,Santos Lizarazo,0009-0007-4193-217X,,,,,,
Nicole M. Santos,Nicole Emilia ,Yepez Santos ,0009-0008-6780-7681,,,,,,
Nicole M. Santos,MARYORI NICOLE,ALFARO SANTOS,0009-0009-1498-1560,,,,,,
Nicole M. Santos,Nicole Dayanna,Santos Sandoval,0009-0000-2582-0724,,,,,,
Nicole M. Santos,Melany Nicole,Saenz Santos,0009-0006-2173-4945,,,,,,
Nicole M. Santos,Melanie Nicole,Santos Franco,0009-0006-9589-4327,,,,,,
Nicole M. Santos,Vivian Nicole,Santos Ramirez,0009-0003-4135-9458,,,,,,
Nicole M. Santos,Nicole Mirella ,Santos Nascimento ,0009-0002-8710-8606,,,,,,
Nicole M. Santos,Karla Nicole,Santos Guzmán,0009-0005-6317-2445,,,,,,
Nicole M. Santos,Nicole Ximena ,Domínguez Santos ,0009-0004-0081-3834,,,,,,
Nicole M. Santos,CINTHIA NICOLE,SANTOS RAMON,0009-0004-4368-9933,,,,,,
Nicole M. Santos,Angie Nicole,Santos Restrepo,0000-0002-9115-9783,,,,,,
Nicole M. Santos,Nicole Stephanie,Silva Santos,0009-0006-2665-9489,,,,,,
Nicole M. Santos,Nicole Renea,Santos Jimenez,0000-0001-9755-0022,Elucidating the Role of the Endometrial Microbiome in Gynecologic Cancer,American Cancer Society,,PF-24-1316926-01-MM,2025,2026
Nicole M. Santos,Jade Nicole S. Trinidad,Santos,0009-0009-1092-4390,,,,,,
Nicole M. Santos,Nicole Francisca ,Henriques dos Santos ,0000-0002-8119-7065,,,,,,
Nicole M. Santos,Nicole Luise,dos Santos Pasa,0009-0006-5353-338X,,,,,,
Nicole M. Santos,Nicole Stefanie,Gomes dos Santos,0000-0003-4265-8997,,,,,,
Nicole M. Santos,Nicole Maria,Travassos dos Santos,0009-0008-2593-2062,,,,,,
Nicole M. Santos,Eduarda Nicole,Santos de Castro,0009-0002-5953-5045,,,,,,
Nicole M. Santos,Amália Nicole ,Santos de Souza ,0009-0003-6427-7236,,,,,,
Nicole M. Santos,Bianca Nicole,Santos Paez Medina,0009-0002-4925-3298,,,,,,
Nicole M. Santos,Nicole Evelyn,de Jesus Santos,0009-0001-9273-4233,,,,,,
Nicole M. Santos,Lívia Nicole,Barbosa dos Santos,0009-0005-8519-5787,,,,,,
Nicole M. Santos,Nicole Fernanda ,Jovanhaque dos Santos,0009-0001-5626-9709,,,,,,
Nicole M. Santos,Nicole Fernanda,Gouveia dos Santos,0009-0005-8328-7768,,,,,,
Nicole M. Santos,Nicole Gabrielly,Fernandes dos Santos,0009-0000-9964-8293,,,,,,
Nicole M. Santos,Nicole Valentine de,Moura Santos,0000-0003-3829-6989,,,,,,
Nicole M. Santos,nicole bianca medeiros ,dos santos ,0009-0000-3472-6684,,,,,,
Nicole M. Santos,Nicole Carolina,Gonzato Rodrigues dos Santos,0000-0002-4533-7446,,,,,,
Nicole M. Santos,Lesly Nicole,Jimenez De Los Santos,0000-0002-1270-107X,,,,,,
Nicole M. Santos,Emile Nicole,Botelho Rodrigues dos Santos,0009-0007-0324-2127,,,,,,
Nicole M. Santos,Nicole Julie,Alves Andrade dos Santos ,0009-0005-4418-9831,,,,,,
Nicole M. Santos,LESLY NICOLE,JIMENEZ DE LOS SANTOS,0009-0001-4807-2711,,,,,,
Nicole M. Santos,Nicole Roxana ,Modragon De los Santos ,0009-0004-6842-7614,,,,,,
Nicole M. Santos,Nicole Rodrigues dos Santos,"Cristiane de Souza Rodrigues dos Santos, Adriano Henrique dos Santos",0009-0001-7147-5914,,,,,,
Nikolas Schmidt,Nikolas,Schmidt,0000-0001-5190-7903,,,,,,
Nikolas Schmidt,Nikolas,Schmidt,0009-0006-9114-1707,,,,,,
J. Brent Vickers,Sam J.,Vizcaino Vickers,0009-0003-9353-5222,,,,,,
William G. Wood,William G,Wood,0009-0008-2324-619X,,,,,,
William G. Wood,William,Wood,0000-0001-7621-3975,,,,,,
William G. Wood,william,wood,0000-0001-7285-752X,,,,,,
William G. Wood,William,Wood,0000-0002-2991-0054,,,,,,
William G. Wood,william,wood,0000-0002-1520-7798,,,,,,
William G. Wood,William,Wood,0000-0003-4794-305X,,,,,,
William G. Wood,William,Wood,0009-0009-1164-5385,,,,,,
William G. Wood,William,Wood,0000-0002-2613-5929,,,,,,
William G. Wood,William,Wood,0000-0002-7901-9120,,,,,,
William G. Wood,William,Wood,0000-0001-8106-4345,,,,,,
William G. Wood,William,Wood,0000-0003-4985-3189,,,,,,
William G. Wood,William,Wood,0000-0003-3035-4240,,,,,,
William G. Wood,William,Wood,0000-0003-1070-5963,,,,,,
William G. Wood,William,Wood,0000-0001-7439-2543,,,,,,
William G. Wood,William,Wood,0000-0002-6196-356X,,,,,,
William G. Wood,William,Wood,0000-0001-6803-5726,,,,,,
William G. Wood,William ,Wood,0009-0006-7181-2171,,,,,,
William G. Wood,William,Wood,0000-0003-0683-8085,,,,,,
William G. Wood,William,Wood,0000-0001-5485-0236,WOUND HEALING AND MORPHOGENESIS USING DROSOPHILA AS A MODEL SYSTEM,Fundação para a Ciência e Tecnologia,http://dx.doi.org/10.13039/501100001871,12914DFA,2003,2006
William G. Wood,William,Wood,0000-0001-5485-0236,Inflamação e quimiotaxia em embriões de Drosophila,Fundação para a Ciência e Tecnologia,http://dx.doi.org/10.13039/501100001871,58389PRJ,2005,2007
William G. Wood,William,Wood,0000-0001-5485-0236,2019 Tissue repair and Regeneration Gordon Research Conference & Gordon Research Seminar,National Institute of Arthritis and Musculoskeletal and Skin Diseases,http://dx.doi.org/10.13039/100000069,R13AR075406,2019,2020
William G. Wood,William,Wood,0000-0001-5485-0236,Resolving innate inflammatory responses to tissue injury and apoptotic cell clearance to develop novel therapeutic strategies for pulmonary diseases,Medical Research Council,http://dx.doi.org/10.13039/501100000265,MR/W019264/1,2022,2027
William G. Wood,William,Wood,0000-0001-5485-0236,LATTICE SIM2 SUPER-RESOLUTION IMAGING OF DYNAMIC CELLULAR PROCESSES DURING REGENERATION AND REPAIR,Medical Research Council,http://dx.doi.org/10.13039/501100000265,MR/Y002970/1,2023,2024
William G. Wood,William,Wood,0000-0001-5485-0236,Translational Photonic Fingerprinting- STELLARIS FALCON FLIM CONFOCAL,Medical Research Council,http://dx.doi.org/10.13039/501100000265,MR/X013499/1,2022,2023
William G. Wood,William,Wood,0000-0001-5485-0236,Detecting Death and Damage in vivo; Using Drosophila to Understand Innate Immune Cell Priming,Wellcome,https://ror.org/029chgv08,224260/Z/21/Z,2022,2027
William G. Wood,William,Wood,0000-0001-5485-0236,Inflammation and chemotaxis in Drosophila embryos,Foundation for Science and Technology,http://dx.doi.org/10.13039/501100001871,Provided by PTCRIS: 58389,2005,2007
William G. Wood,William,Wood,0000-0001-5485-0236,A Genetic study of hemocyte motility and chemotaxis in Drosophila embryos.,Wellcome Trust,http://dx.doi.org/10.13039/100004440,078400/Z/05/Z,2006,2010
William G. Wood,William,Wood,0000-0001-5485-0236,Immune cell signal integration in vivo.,Wellcome Trust,http://dx.doi.org/10.13039/100004440,090899/B/09/A,2014,2016
William G. Wood,William,Wood,0000-0001-5485-0236,"Cell Sorting Flow Cytometry for the Study of Live Cell, Cell Surface and Intracellular Processes.",Wellcome Trust,http://dx.doi.org/10.13039/100004440,099154/Z/12/Z,2012,2014
William G. Wood,William,Wood,0000-0001-5485-0236,Role of redox sensing ITAMs in directing the inflammatory response to Alzheimer’s Disease synapses,Alzheimer's Society,http://dx.doi.org/10.13039/501100000320,alzheimers_society_da3cf6c4b0,2016,2019
William G. Wood,William,Wood,0000-0001-5485-0236,Role of redox sensing ITAMs in directing the inflammatory response to Alzheimer’s Disease synapses,Alzheimer's Society,http://dx.doi.org/10.13039/501100000320,ALZS-288,2016,2019
William G. Wood,William,Wood,0000-0001-5485-0236,Modeling of wound repair and inflammation in the Drosophila embryo,Medical Research Council,http://dx.doi.org/10.13039/501100000265,MR/J002577/1,2012,2018
William G. Wood,William,Wood,0000-0001-5485-0236,Light sheet microscope for imaging of cell and developmental biology in health and disease,Wellcome Trust,http://dx.doi.org/10.13039/100004440,208334/Z/17/Z,2017,2022
William G. Wood,William,Wood,0000-0001-5485-0236,Drosophila embryonic macrophages as a model system for studying migration and bacterial infection in real time.,Wellcome Trust,http://dx.doi.org/10.13039/100004440,090899/Z/09/Z,2010,2014
William G. Wood,William,Wood,0000-0001-5485-0236,Drosophila as a model to study Immune Cell Signal Integration in vivo.,Wellcome Trust,http://dx.doi.org/10.13039/100004440,107940/Z/15/Z,2015,2020
William G. Wood,William ,Wood,0000-0002-8165-8757,,,,,,
William G. Wood,William,Wood,0000-0002-9675-9868,,,,,,
William G. Wood,William,Wood,0000-0001-9415-9976,,,,,,
William G. Wood,william warner,wood,0000-0002-5296-9863,,,,,,
William G. Wood,William Peter,Wood,0000-0003-3276-3638,,,,,,
William G. Wood,William Alexander,Wood,0000-0003-2451-0614,,,,,,
William G. Wood,William,Wills-Wood,0000-0002-9020-4351,,,,,,
William G. Wood,William,Wood IV,0000-0002-3270-8623,,,,,,
William G. Wood,Ranulph William Douglas,Wood,0009-0004-3597-7505,,,,,,
Eva E Bauer,Eva,Bauer,0000-0001-9204-3013,,,,,,
Eva E Bauer,Eva,Bauer,0000-0002-4954-5234,,,,,,
Eva E Bauer,Eva,Bauer,0000-0002-4820-2846,,,,,,
Eva E Bauer,Eva,Bauer,0009-0003-9610-6036,,,,,,
Eva E Bauer,Eva-Maria,Bauer,0009-0007-2123-8324,,,,,,
Eva E Bauer,Eva Katharina,Bauer,0009-0005-2691-1499,Eco-Storytelling: A Digital Toolkit for the English Classroom for Building a Climate-Just Future,European Commission,http://dx.doi.org/10.13039/501100000780,501100000780,2023,2026
Eva E Bauer,Eva-Maria,Bauer,0009-0007-9961-4393,,,,,,
Eva E Bauer,Eva,Martínez-Bauer,0000-0003-4948-3106,,,,,,
Mackenzie Brown,Mackenzie,Brown,0000-0002-3605-1657,,,,,,
Mackenzie Brown,Mackenzie,Brown,0000-0003-3493-1156,,,,,,
Mackenzie Brown,Mackenzie,Brown,0000-0002-9291-6678,,,,,,
Mackenzie Brown,Mackenzie,Brown,0009-0007-4485-2386,,,,,,
Mackenzie Brown,Mackenzie,Brown,0000-0002-9671-1223,,,,,,
Mackenzie Brown,Mackenzie,Brown Green,0000-0001-9896-3638,,,,,,
Mackenzie Brown,Mackenzie Elizabeth,Brown,0000-0002-6383-4809,,,,,,
Lisa Katz,Lisa,Katz,0009-0008-7247-5407,,,,,,
Lisa Katz,Lisa,Katz,0000-0001-6233-9905,,,,,,
Lisa Katz,Lisa,Katz,0009-0000-9977-1232,,,,,,
Lisa Katz,Lisa,Katz,0000-0001-5547-2089,Conference presentation,University College Dublin,8797,,2014,2014
Lisa Katz,Lisa,Katz,0000-0001-5547-2089,Integrated genomics approaches to understanding genetic contributions to system-wide exercise physiology parameters in a large animal model,Science Foundation Ireland,118951,,2012,2017
Lisa Katz,Lisa,Katz,0000-0001-5547-2089,Small Equipment Award,University College Dublin,8797,,2010,2010
Lisa Katz,Mira-Lisa,Katz,0000-0002-5695-7982,,,,,,
Kirti Magudia,Kirti,Magudia,0000-0001-7037-433X,,,,,,
Rebecca E. Plevin,Rebecca,Plevin,0000-0003-3321-8076,,,,,,
John Carey Skinner,John,Skinner,0000-0002-9155-4695,,,,,,
John Carey Skinner,John,Skinner,0000-0001-5174-047X,,,,,,
John Carey Skinner,John,Skinner,0000-0001-5009-4250,,,,,,
John Carey Skinner,John,Skinner,0000-0002-0752-5438,,,,,,
John Carey Skinner,John,Skinner,0000-0001-8330-5835,,,,,,
John Carey Skinner,John,Skinner,0000-0002-7653-7547,,,,,,
John Carey Skinner,John,Skinner,0000-0003-1783-061X,,,,,,
John Carey Skinner,John,Skinner,0009-0008-7003-2995,,,,,,
John Carey Skinner,John,Skinner,0009-0005-1142-5447,,,,,,
John Carey Skinner,John,Skinner,0009-0008-3798-0301,,,,,,
John Carey Skinner,John,Skinner,0009-0007-8849-6432,,,,,,
John Carey Skinner,John,Skinner,0000-0002-1901-9057,,,,,,
John Carey Skinner,John,Skinner,0000-0002-8449-6386,,,,,,
John Carey Skinner,John,Skinner,0000-0002-4866-053X,,,,,,
Jeffrey P Stanley,Jeffrey,Stanley,0000-0003-2355-480X,,,,,,
Jeffrey P Stanley,Jeffrey,Stanley,0000-0003-4462-3528,,,,,,
Jeffrey P Stanley,Jeffrey A,Stanley,0000-0003-2359-2769,Fulbright-Nehru Research Scholar,US Deparment of State Bureau of Educational and Cultural Affairs,http://dx.doi.org/10.13039/100006761,,2018,2019
Cawa Tran,Cawa,Tran,0000-0002-6776-4780,,,,,,
Sarah Valencia,Sarah,Valencia,0000-0003-1709-9302,,,,,,
Sarah Valencia,Sarah,Valencia,0000-0001-5574-4603,,,,,,
Sarah Valencia,Sarah,Valencia,0000-0002-8878-8407,Structure-function analysis of infection- and vaccine-induced B-cell repertoires,National Institute of Allergy and Infectious Diseases,http://dx.doi.org/10.13039/100000060,P01AI089618,2011,2028
Sarah Valencia,Sarah,Valencia,0000-0002-8878-8407,Early events in infection of epithelial cells with Epstein-Barr Virus,National Institute of Dental and Craniofacial Research,http://dx.doi.org/10.13039/100000072,F31DE019599,2008,2011
Sarah Valencia,Ma. Sarah Fatima,Valencia,0000-0002-5715-4997,,,,,,
Paul Durst,Paul,Durst,0000-0002-9345-5666,,,,,,
Erin Hestir,Erin,Hestir,0000-0002-4673-5745,,,,,,
Michael J. Kinney,Michael,Kinney,0000-0001-7846-8349,,,,,,
Michael J. Kinney,michael,kinney,0000-0001-9203-2947,,,,,,
Michael J. Kinney,Michael,Kinney,0000-0002-3135-8764,,,,,,
Michael J. Kinney,Michael,Kinney,0000-0002-2034-3575,,,,,,
Michael J. Kinney,Michael,Kinney,0009-0002-5351-7313,,,,,,
Vien-Phuong Nini N. Mai,Vien V.,Mai,0000-0002-2450-5367,,,,,,
Vien-Phuong Nini N. Mai,Vien Quang,Mai,0000-0003-1372-9530,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Mai,0000-0002-6827-6762,,,,,,
Vien-Phuong Nini N. Mai,PHUONG ,MAI ,0000-0001-9743-2333,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Mai,0009-0003-8042-7900,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Mai,0009-0005-7908-6568,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Mai,0000-0002-1071-0845,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Mai,0000-0002-7486-4974,,,,,,
Vien-Phuong Nini N. Mai,Phuong Nghi,Mai,0000-0001-9118-7736,,,,,,
Vien-Phuong Nini N. Mai,Dang Phuong,Mai,0000-0001-5773-1996,,,,,,
Vien-Phuong Nini N. Mai,Lan Phuong,MAI,0000-0003-1936-7331,,,,,,
Vien-Phuong Nini N. Mai,Phuong Chi,Mai,0000-0001-8344-486X,,,,,,
Vien-Phuong Nini N. Mai,Thi Phuong,Mai,0009-0003-8854-0019,,,,,,
Vien-Phuong Nini N. Mai,Phuong Thao,Mai,0000-0003-3184-0590,,,,,,
Vien-Phuong Nini N. Mai,Phuong Y,MAI,0000-0002-0229-3201,,,,,,
Vien-Phuong Nini N. Mai,Phuong Thao,Mai,0000-0001-7400-749X,,,,,,
Vien-Phuong Nini N. Mai,Phuong-Thao,Mai,0000-0002-6045-099X,,,,,,
Vien-Phuong Nini N. Mai,Dang Phuong,Mai,0009-0002-3542-0884,,,,,,
Vien-Phuong Nini N. Mai,Phuong-Thu,Mai,0000-0002-2974-931X,,,,,,
Vien-Phuong Nini N. Mai,Thao Phuong,Mai,0009-0002-8149-7460,,,,,,
Vien-Phuong Nini N. Mai,Lan Phuong,Mai,0009-0008-8851-1601,,,,,,
Vien-Phuong Nini N. Mai,Phuong-Y,Mai,0009-0006-4900-299X,,,,,,
Vien-Phuong Nini N. Mai,Tu-Phuong,Mai,0009-0008-0814-1146,,,,,,
Vien-Phuong Nini N. Mai,Thu Phuong,Mai,0000-0001-8939-8649,,,,,,
Vien-Phuong Nini N. Mai,minh phuong,mai,0009-0002-0615-8290,project name,Los Angeles Dodgers,http://dx.doi.org/10.13039/100026926,,2026,2035
Vien-Phuong Nini N. Mai,Phuong Thao,Mai,0000-0001-5289-3726,,,,,,
Vien-Phuong Nini N. Mai,Phuong Nhi,Mai,0009-0004-2660-8564,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Le-Mai,0000-0002-5946-6839,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Minh Mai,0009-0001-4068-9709,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Minh Mai,0009-0009-5090-0422,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Minh Mai,0009-0000-9926-0942,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Cao Mai,0009-0001-5120-5159,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Nguyen Mai,0009-0003-6171-2802,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Minh Mai,0009-0003-4418-7540,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Mai Hoai,0009-0009-8271-5782,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Ngo Mai,0009-0001-1071-5988,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Mai Hoang,0009-0008-5135-7698,,,,,,
Vien-Phuong Nini N. Mai,Nguyen Phuong Nhi,Mai,0009-0003-4237-0317,,,,,,
Vien-Phuong Nini N. Mai,Thuy Thi Phuong,Mai,0000-0003-3820-7974,,,,,,
Vien-Phuong Nini N. Mai,THI PHUONG CHI,MAI,0009-0003-4511-6867,,,,,,
Vien-Phuong Nini N. Mai,Thoai Diem Phuong,Mai,0009-0003-0586-5791,,,,,,
Vien-Phuong Nini N. Mai,Thao Thi Phuong,Mai,0009-0002-9656-8727,,,,,,
Vien-Phuong Nini N. Mai,Ngoc Phuong Uyen,Mai,0009-0000-0268-5646,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Vu Thi Mai,0000-0002-8302-5216,,,,,,
Vien-Phuong Nini N. Mai,PHUONG,DUONG THI MAI,0000-0001-8816-8462,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Vo Mai Truc,0009-0009-0164-6544,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Le Duy Mai,0009-0007-0725-9954,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Bui Ngoc Mai,0009-0000-4618-9679,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Mai Vo Truc,0009-0009-7208-0947,,,,,,
Vien-Phuong Nini N. Mai,Phuong,Luu Dinh Mai,0009-0001-3542-4044,,,,,,
Vien-Phuong Nini N. Mai,Mai Quynh Phuong,Mai Quynh Phuong,0009-0005-2968-2185,,,,,,
Marian B. Sandoval,Marian,Sandoval,0009-0007-8100-1863,,,,,,
Marian B. Sandoval,marian elena,ponce sandoval,0000-0002-3725-056X,,,,,,
Marian B. Sandoval,Marian Karen,Sandoval Morales ,0000-0002-4626-8737,,,,,,
Marian B. Sandoval,Marian Soraima ,Sandoval Feijoo,0000-0002-9959-9070,,,,,,
Natalie B. Spear,Natalie,Spear,0000-0002-8621-9593,,,,,,
Natalie B. Spear,Natalie,Spear,0000-0003-3441-4087,,,,,,
Kimberly Tsao,Kimberly,Tsao,0000-0002-5616-1888,,,,,,
Jennifer M. Brewer,Jennifer,Brewer,0000-0002-1597-4268,,,,,,
Jennifer M. Brewer,Jennifer,Brewer,0009-0003-9083-0410,,,,,,
Jennifer M. Brewer,Jennifer,Brewer,0000-0002-4729-2587,,,,,,
Jennifer M. Brewer,Jennifer F.,Brewer,0000-0002-6118-9383,,,,,,
Ingrid Burke,Ingrid,Burke,0000-0003-4717-6399,,,,,,
Ingrid Burke,Ingrid,Frengle-Burke,0009-0004-6241-0264,,,,,,
Sarika Cullis-Suzuki,Sarika,Cullis-Suzuki,0000-0001-8697-1438,,,,,,
Sarah Daniels,Sarah,Daniels,0000-0002-7319-0496,,,,,,
Sarah Daniels,Sarah,Daniels,0000-0002-7266-3132,,,,,,
Sarah Daniels,Sarah,Daniels,0009-0009-7250-6485,,,,,,
Sarah Daniels,Sarah,Daniels,0000-0002-4336-6454,,,,,,
Sarah Daniels,Sarah,Daniels,0000-0003-0073-1455,,,,,,
Sarah Daniels,Sarah,Daniels,0000-0001-6308-9493,,,,,,
Sarah Daniels,Sarah,Daniels,0000-0002-7415-1907,,,,,,
Sarah Daniels,Sarah,Daniels,0000-0003-1478-3301,,,,,,
Sarah Daniels,Sarah,Daniels,0009-0003-8384-1867,,,,,,
Sarah Daniels,Sarah,Daniels,0000-0001-9452-3344,Epigenetic modification of the BRCA1 promoter and breast cancer phenotype,Cancer Research UK,http://dx.doi.org/10.13039/501100000289,CRUK-A16817,2013,2014
Sarah Daniels,Sarah ,Aggrey-Daniels,0009-0000-1593-3362,,,,,,
Danielle F. Fuchs,Danielle,Fuchs,0000-0002-0430-8972,,,,,,
Courtney E. Hart,Courtney ,Hart,0000-0002-2528-5765,,,,,,
Courtney E. Hart,Courtney,Hart,0000-0002-2731-7273,,,,,,
Courtney E. Hart,Courtney,Hart,0000-0002-6970-1468,,,,,,
Courtney E. Hart,Courtney,Hart,0000-0001-5137-7690,,,,,,
Courtney E. Hart,Courtney,Hart,0000-0002-3281-8726,,,,,,
Ali Kattan,Ali,Kattan,0009-0003-9855-0368,,,,,,
Ali Kattan,Ali,Kattan,0000-0002-5319-350X,,,,,,
Ali Kattan,Ayaat Abd Ali ,Kattan,0009-0005-2639-3783,,,,,,
Ali Kattan,Rusul Ali Abdul Halim,Al-kattan,0009-0006-4106-1362,,,,,,
Sara Lopus,Sara,Lopus,0000-0001-7453-1961,,,,,,
Natalie M. M. Reeder,Natalie,Reeder,0000-0001-5977-6012,,,,,,
Ian Sanchez,Ian,Sanchez,0000-0002-4357-3728,,,,,,
Ian Sanchez,Ian,Aguila Sanchez,0000-0003-3078-9850,,,,,,
Ian Sanchez,Ian Gabriel,Sanchez,0000-0002-7505-0761,,,,,,
Ian Sanchez,Ian Gabriel,Sanchez,0009-0008-5015-4506,,,,,,
